@relation '20180909_h3c_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.d_tourismus_new numeric
@attribute r.d_vergnuegung_new numeric
@attribute r.d_sport_und_erholung_new numeric
@attribute r.d_public_service_new numeric
@attribute r.d_buero_new numeric
@attribute r.d_mobilitaet_new numeric
@attribute r.d_sonstiges_new numeric
@attribute r.d_gastronomie_new numeric
@attribute r.d_religion_new numeric
@attribute r.d_oeffentlicher_raum_new numeric
@attribute r.d_dienstleistung_new numeric
@attribute r.d_waren_new numeric
@attribute r.d_leerstand_new numeric
@attribute r.c_uebernachtung_new numeric
@attribute r.c_sehenswuerdigkeit_new numeric
@attribute r.c_kultur_new numeric
@attribute r.c_info_new numeric
@attribute r.c_sport_new numeric
@attribute r.c_erholung_new numeric
@attribute r.c_zwielicht_new numeric
@attribute r.c_bildung_new numeric
@attribute r.c_buero_new numeric
@attribute r.c_individual_new numeric
@attribute r.c_hipster_new numeric
@attribute r.c_sicherheit_new numeric
@attribute r.c_sonstiges_new numeric
@attribute r.c_ausgehen_new numeric
@attribute r.c_gaststaetten_new numeric
@attribute r.c_sozial_new numeric
@attribute r.c_cafe_new numeric
@attribute r.c_religioese_gebaeude_new numeric
@attribute r.c_post_new numeric
@attribute r.c_gesundheit_new numeric
@attribute r.c_wc_new numeric
@attribute r.c_bank_new numeric
@attribute r.c_telefon_new numeric
@attribute r.c_recycling_new numeric
@attribute r.c_parkbank_new numeric
@attribute r.c_briefe_und_pakete_new numeric
@attribute r.c_friedhof_new numeric
@attribute r.c_automaten_new numeric
@attribute r.c_oepnv_new numeric
@attribute r.c_restaurant_new numeric
@attribute r.c_fast_food_new numeric
@attribute r.c_friseur_new numeric
@attribute r.c_essen_und_trinken_new numeric
@attribute r.c_kleidung_new numeric
@attribute r.c_sonstige_waren_new numeric
@attribute r.c_werkstatt_new numeric
@attribute r.c_kosmetik_und_beauty_new numeric
@attribute r.c_medical_new numeric
@attribute r.c_print_new numeric
@attribute r.c_massage_new numeric
@attribute r.c_drogerie_new numeric
@attribute r.c_reisen_new numeric
@attribute r.c_technik_new numeric
@attribute r.c_spielzeug_und_geschenke_new numeric
@attribute r.c_waescherei_new numeric
@attribute r.c_kunst_new numeric
@attribute r.c_beerdigung_new numeric
@attribute r.c_handwerk_new numeric
@attribute r.c_leerstand_new numeric
@attribute r.c_sonstiger_shop_new numeric
@attribute r.c_sonstiges_gebaeude_new numeric
@attribute r.c_sonstiges_gelaende_new numeric
@attribute r.c_sonstiges_tourismus_new numeric
@attribute r.t_hostel_new numeric
@attribute r.t_hotel_new numeric
@attribute r.t_sonstige_new numeric
@attribute r.t_kunstwerk_new numeric
@attribute r.t_kunstzentrum_new numeric
@attribute r.t_gallerie_new numeric
@attribute r.t_info_new numeric
@attribute r.t_museum_new numeric
@attribute r.t_aussichtspunkt_new numeric
@attribute r.t_zoo_new numeric
@attribute r.t_schwimmen_new numeric
@attribute r.t_basketball_new numeric
@attribute r.t_fussball_new numeric
@attribute r.t_sportzentrum_new numeric
@attribute r.t_tischtennis_new numeric
@attribute r.t_sauna_new numeric
@attribute r.t_tennis_new numeric
@attribute r.t_kampfsport_new numeric
@attribute r.t_fitnesszentrum_new numeric
@attribute r.t_spielplatz_new numeric
@attribute r.t_wassersport_new numeric
@attribute r.t_spielothek_new numeric
@attribute r.t_sonstige_sportarten_new numeric
@attribute r.t_kindergarten_new numeric
@attribute r.t_buero_new numeric
@attribute r.t_tankstelle_new numeric
@attribute r.t_coworking_space_new numeric
@attribute r.t_universitaet_new numeric
@attribute r.t_poilzei_new numeric
@attribute r.t_feuerwehr_new numeric
@attribute r.t_kita_new numeric
@attribute r.t_hoehere_schule_new numeric
@attribute r.t_wochenmarkt_new numeric
@attribute r.t_kino_new numeric
@attribute r.t_biergarten_new numeric
@attribute r.t_autovermietung_new numeric
@attribute r.t_buecherei_new numeric
@attribute r.t_nachbarschaftszentrum_new numeric
@attribute r.t_theater_new numeric
@attribute r.t_eisdiele_new numeric
@attribute r.t_nachtclub_new numeric
@attribute r.t_kirche_new numeric
@attribute r.t_moschee_new numeric
@attribute r.t_sonstige_tempel_new numeric
@attribute r.t_schule_new numeric
@attribute r.t_bordell_new numeric
@attribute r.t_post_filiale_new numeric
@attribute r.t_sozialeinrichtung_new numeric
@attribute r.t_ladestation_new numeric
@attribute r.t_zahnarzt_new numeric
@attribute r.t_fahrradverleih_new numeric
@attribute r.t_fahrschule_new numeric
@attribute r.t_tierarzt_new numeric
@attribute r.t_botschaft_new numeric
@attribute r.t_taxistand_new numeric
@attribute r.t_wc_new numeric
@attribute r.t_bankfiliale_new numeric
@attribute r.t_arzt_new numeric
@attribute r.t_parkplatz_new numeric
@attribute r.t_bar_new numeric
@attribute r.t_apotheke_new numeric
@attribute r.t_pub_new numeric
@attribute r.t_telefon_new numeric
@attribute r.t_kaffee_new numeric
@attribute r.t_sonstige_cafes_new numeric
@attribute r.t_fahrrad_parkplatz_new numeric
@attribute r.t_muelleimer_new numeric
@attribute r.t_parkbank_new numeric
@attribute r.t_krankenhaus_new numeric
@attribute r.t_klinik_new numeric
@attribute r.t_geldautomat_new numeric
@attribute r.t_briefkasten_new numeric
@attribute r.t_friedhof_new numeric
@attribute r.t_musikschule_new numeric
@attribute r.t_paketautomat_new numeric
@attribute r.t_sonstige_automaten_new numeric
@attribute r.t_fahrscheinautomat_new numeric
@attribute r.t_parkticketautomat_new numeric
@attribute r.t_kotbeutelautomat_new numeric
@attribute r.t_zigarettenautomat_new numeric
@attribute r.t_suessigkeitenautomat_new numeric
@attribute r.t_briefmarkenautomat_new numeric
@attribute r.t_kondomautomat_new numeric
@attribute r.t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.t_getraenkeautomat_new numeric
@attribute r.t_grillplatz_new numeric
@attribute r.t_glascontainer_new numeric
@attribute r.t_glas__und_kleidungscontainer_new numeric
@attribute r.t_kleidungscontainer_new numeric
@attribute r.t_sonstige_container_new numeric
@attribute r.t_restaurant_italiener_new numeric
@attribute r.t_restaurant_deutsch_new numeric
@attribute r.t_restaurant_indisch_new numeric
@attribute r.t_restaurant_asiatisch_new numeric
@attribute r.t_restaurant_sushi_new numeric
@attribute r.t_restaurant_griechisch_new numeric
@attribute r.t_restaurant_steakhouse_new numeric
@attribute r.t_restaurant_international_new numeric
@attribute r.t_restaurant_tuerkisch_new numeric
@attribute r.t_fastfood_kebap_new numeric
@attribute r.t_fastfood_burger_new numeric
@attribute r.t_fastfood_asiatisch_new numeric
@attribute r.t_fastfood_pizza_new numeric
@attribute r.t_fastfood_pommesbude_new numeric
@attribute r.t_fast_food_sonstiges_new numeric
@attribute r.t_restaurant_sonstiges_new numeric
@attribute r.t_friseur_new numeric
@attribute r.t_baeckerei_new numeric
@attribute r.t_kleidung_new numeric
@attribute r.t_supermarkt_new numeric
@attribute r.t_kiosk_new numeric
@attribute r.t_florist_new numeric
@attribute r.t_fahrrad_new numeric
@attribute r.t_kosmetik_und_beauty_new numeric
@attribute r.t_optiker_new numeric
@attribute r.t_schuhe_new numeric
@attribute r.t_buecher_new numeric
@attribute r.t_massage_new numeric
@attribute r.t_schmuck_new numeric
@attribute r.t_autoreperatur_new numeric
@attribute r.t_drogerie_new numeric
@attribute r.t_reisen_new numeric
@attribute r.t_mobilfunk_new numeric
@attribute r.t_moebel_new numeric
@attribute r.t_getraenke_new numeric
@attribute r.t_feinkost_new numeric
@attribute r.t_elektronik_new numeric
@attribute r.t_boutique_new numeric
@attribute r.t_autohaus_new numeric
@attribute r.t_spirituosen_new numeric
@attribute r.t_geschenke_new numeric
@attribute r.t_postenmarkt_new numeric
@attribute r.t_schlachter_new numeric
@attribute r.t_waescherei_new numeric
@attribute r.t_computer_new numeric
@attribute r.t_spielzeug_new numeric
@attribute r.t_copyshop_new numeric
@attribute r.t_schneider_new numeric
@attribute r.t_foto_new numeric
@attribute r.t_kunst_new numeric
@attribute r.t_suessigkeiten_new numeric
@attribute r.t_dekoration_new numeric
@attribute r.t_reinigung_new numeric
@attribute r.t_beerdigung_new numeric
@attribute r.t_sport_new numeric
@attribute r.t_zoofachgeschaeft_new numeric
@attribute r.t_textilgeschaeft_new numeric
@attribute r.t_hoergeraete_new numeric
@attribute r.t_baumarkt_new numeric
@attribute r.t_leerstand_new numeric
@attribute r.t_medical_new numeric
@attribute r.t_second_hand_new numeric
@attribute r.t_zeitung_new numeric
@attribute r.t_eisenwarenhandlung_new numeric
@attribute r.t_sonstiger_shop_new numeric
@attribute r.t_baudenkmal_new numeric
@attribute r.t_haltestelle_new numeric
@attribute r.t_sonstiges_gebaeude_new numeric
@attribute r.t_sonstiges_gelaende_new numeric
@attribute r.t_sonstiges_denkmal_new numeric
@attribute r.t_sonstiges_tourismus_new numeric
@attribute r.t_sonstiges_sport_new numeric
@attribute r.t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.052531,0.262653,0.157592,0.341449,0.105061,1.339532,0,0.420245,0,1.339532,0.078796,1.287001,0,0.026265,0.026265,0,0,0.078796,0.078796,0,0.026265,0.105061,0.157592,0,0.026265,0,0.026265,0.236388,0.105061,0.026265,0,0,0.026265,0.026265,0.157592,0,0.446511,0.420245,0.026265,0,0.131327,1.18194,0.288919,0.105061,0.052531,0.341449,0.367715,0.131327,0.052531,0,0.052531,0.052531,0,0.052531,0,0.052531,0.052531,0.026265,0.026265,0,0,0,0.105061,0.288919,0,0,0,0.026265,0,0.026265,0,0,0,0,0,0,0,0,0,0,0.078796,0,0,0,0,0,0,0,0,0,0.105061,0,0,0,0,0.026265,0,0,0,0,0,0,0.026265,0.078796,0,0,0.026265,0,0,0,0,0,0,0.026265,0.026265,0,0.026265,0,0,0,0,0.026265,0.026265,0,0.026265,0.105061,0.026265,0.131327,0,0,0.026265,0.078796,0.420245,0.420245,0,0,0.131327,0.026265,0,0,0,0.078796,0.105061,0,0,0,0.026265,0,0,0,0.026265,0,0.026265,0,0,0,0,0,0,0.026265,0,0,0,0.026265,0.078796,0.052531,0,0.026265,0,0,0.026265,0.157592,0.052531,0.078796,0.262653,0.131327,0.105061,0.026265,0.052531,0,0.026265,0.078796,0.026265,0,0,0,0.052531,0,0.026265,0,0.026265,0,0.026265,0,0,0,0,0.105061,0,0.026265,0,0.052531,0.026265,0,0.026265,0,0,0,0,0,0,0,0,0.026265,0,0,0,0.026265,0,0,0.105061,0,1.076879,0.288919,0,0,0,0,0.078796,positiv
0.025016,0.450293,0.050033,0.350228,0.250163,1.100715,0,0.850553,0.025016,0.575374,0.125081,0.450293,0,0,0.025016,0,0,0,0.050033,0.025016,0.075049,0.250163,0.250163,0,0,0.075049,0.025016,0.40026,0.050033,0.125081,0.025016,0.025016,0.025016,0,0.125081,0,0.275179,0,0,0,0.125081,0.850553,0.60039,0.125081,0.100065,0.125081,0.075049,0.050033,0.050033,0,0,0.050033,0,0,0,0.050033,0.025016,0.025016,0,0,0,0,0.025016,0.150098,0,0,0,0,0,0,0,0,0,0,0.025016,0,0,0,0,0,0,0,0,0,0,0.025016,0,0.025016,0,0.025016,0.250163,0,0,0,0,0,0.050033,0,0.075049,0.025016,0,0,0,0.025016,0,0,0,0.025016,0,0,0,0,0.025016,0.025016,0,0,0.025016,0,0,0,0,0,0,0,0,0.300195,0.025016,0.100065,0,0.050033,0.075049,0.225146,0.225146,0,0,0,0.125081,0,0,0,0,0.125081,0,0,0,0,0,0,0,0,0,0,0.025016,0.025016,0,0,0.050033,0,0.100065,0.075049,0,0,0.025016,0.025016,0.075049,0,0.025016,0,0.025016,0,0.075049,0.250163,0.100065,0.025016,0.075049,0,0.075049,0,0.025016,0,0,0,0.050033,0,0,0.025016,0,0,0.025016,0,0.025016,0,0.025016,0,0,0,0.025016,0.025016,0,0,0,0,0,0,0,0,0,0,0.025016,0,0,0.025016,0,0,0,0,0,0,0,0,0.025016,0,0.850553,0.150098,0,0,0,0,0.025016,positiv
0,0.343997,0.221141,0.294855,0.073714,1.007421,0,0.663423,0,1.031992,0.122856,0.737137,0.024571,0,0,0.049142,0,0.147427,0.073714,0.073714,0.049142,0.073714,0.221141,0,0,0.024571,0,0.221141,0.098285,0.147427,0,0,0,0.024571,0.122856,0,0.294855,0.221141,0.122856,0,0.049142,0.786279,0.39314,0.122856,0.098285,0.368568,0.098285,0.024571,0.073714,0,0,0.073714,0.024571,0,0,0.024571,0,0,0,0,0,0.024571,0.073714,0.319426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024571,0,0,0.098285,0,0,0,0,0.024571,0,0.049142,0.024571,0.024571,0.073714,0,0,0,0,0,0,0,0,0,0,0,0,0.024571,0.049142,0.049142,0,0,0,0,0.024571,0.024571,0,0.073714,0.024571,0,0.024571,0.024571,0,0,0,0.024571,0.049142,0,0,0.098285,0,0.122856,0,0,0.098285,0.171999,0.221141,0.221141,0,0,0.073714,0.122856,0,0,0,0,0.024571,0,0.049142,0,0,0,0,0,0,0,0.024571,0.049142,0,0,0.073714,0,0,0,0,0,0.024571,0.024571,0,0,0,0,0,0,0.122856,0.270284,0.098285,0.122856,0.024571,0.049142,0.19657,0,0,0,0,0.024571,0.024571,0.024571,0,0.073714,0,0,0,0,0,0,0.024571,0,0,0,0,0,0,0,0,0,0.049142,0.024571,0,0,0,0.024571,0,0,0.024571,0,0,0,0,0.024571,0,0,0,0,0.073714,0,0.761708,0.319426,0,0,0,0,0.049142,positiv
0.064082,0,0.256328,0.064082,0.128164,2.755527,0,0.128164,0,0.833066,0,0.128164,0,0.064082,0,0,0,0,0.256328,0,0.064082,0.128164,0.064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384492,0,0.192246,0,0,2.691445,0,0.128164,0,0.128164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256328,0,0,0,0.064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256328,0,0,0,0.064082,0.128164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064082,0,0,0,0,0,0,0,0.32041,0,0,0,0,0.192246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128164,0,0,0.064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691445,0.256328,0,0,0,0,0,negativ
0.093675,0.117093,0.257605,0.093675,0.117093,2.505796,0,0.35128,0,1.194351,0.046837,0.327861,0,0,0.070256,0,0.023419,0.093675,0.163931,0.023419,0.023419,0.117093,0.187349,0,0,0.023419,0.023419,0.070256,0,0.046837,0,0.046837,0.023419,0.023419,0.023419,0.023419,0.655722,0.187349,0.093675,0,0,2.318447,0.163931,0.140512,0.023419,0.163931,0.023419,0.023419,0.023419,0,0,0.023419,0,0,0,0,0,0.023419,0,0,0,0,0.070256,0.163931,0,0,0,0,0,0.070256,0,0,0.023419,0,0,0,0,0,0,0,0.046837,0,0,0,0.023419,0.070256,0,0.023419,0.023419,0,0.117093,0,0,0,0,0,0.023419,0,0,0,0,0,0,0,0,0,0.023419,0,0,0,0,0,0.046837,0,0,0.023419,0,0.023419,0,0,0,0.023419,0.023419,0,0.070256,0,0,0.070256,0.023419,0,0.046837,0.117093,0.491792,0.187349,0,0,0,0.093675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023419,0.117093,0,0.023419,0.070256,0.023419,0,0,0,0,0,0.023419,0,0.023419,0,0,0,0,0.117093,0.046837,0.023419,0.117093,0,0.046837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023419,0,0,0.023419,0,0,0,0,0.023419,0,0,0,0,0,0.023419,0,0.023419,0,0,0,0,0,0,0,0,0,0.070256,0,2.318447,0.163931,0,0,0,0,0.093675,negativ
0,0,0,0,0,1.969127,0,0.070326,0,0.105489,0,0.105489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105489,0,0,0,0,1.969127,0.070326,0,0,0.035163,0,0.035163,0.035163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035163,0,0,0.070326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035163,0,0,0,0,0.035163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.969127,0,0,0,0,0,0,negativ
0,0,0,0.027119,0.027119,1.30173,0,0,0,0.244074,0.108478,0.488149,0,0,0,0,0,0,0,0,0,0.027119,0,0,0,0,0,0,0,0,0,0,0.027119,0,0,0.027119,0.027119,0,0.081358,0,0,1.30173,0,0,0.054239,0.108478,0.162716,0.027119,0,0.054239,0.027119,0,0,0,0,0.054239,0.054239,0,0,0,0,0,0.054239,0.108478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027119,0,0,0,0,0.027119,0,0,0,0.027119,0,0,0,0,0.081358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054239,0.027119,0.081358,0.054239,0.027119,0,0,0.054239,0.027119,0.081358,0,0,0,0,0,0,0.054239,0.027119,0,0,0,0,0,0,0.027119,0,0,0,0,0.027119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054239,0,1.30173,0.108478,0,0,0,0,0,negativ
0.103135,0,0.103135,0,0,2.062706,0,0.206271,0,0.103135,0,0.103135,0,0.103135,0,0,0,0,0.103135,0,0,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959571,0.103135,0.103135,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103135,0,0,0,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103135,0,0,0,0,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103135,0,0,0.103135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959571,0.103135,0,0,0,0,0,negativ
0.02309,0.138543,0.02309,0.02309,0.02309,1.015979,0,0.438718,0,0.207814,0.161633,0.161633,0,0.02309,0,0.02309,0,0,0.02309,0.046181,0,0.02309,0.069271,0,0,0.02309,0.02309,0.046181,0,0.046181,0,0,0,0,0,0,0,0,0.069271,0,0,0.946707,0.161633,0.230904,0.046181,0.02309,0,0.046181,0,0.046181,0,0.02309,0.02309,0.046181,0.02309,0,0,0.02309,0,0,0,0,0.02309,0.138543,0,0,0.02309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02309,0,0,0,0,0.02309,0,0,0,0,0,0,0,0,0,0,0.02309,0,0,0.02309,0,0.02309,0,0,0,0,0.046181,0,0,0,0,0,0.02309,0,0,0,0,0,0,0.02309,0,0,0.046181,0,0,0.046181,0.02309,0,0,0,0,0,0.069271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069271,0,0,0,0,0,0,0,0,0.046181,0.02309,0.02309,0.02309,0.046181,0.069271,0.092362,0.046181,0,0,0.02309,0,0,0,0.046181,0,0,0.02309,0.02309,0,0,0.046181,0.02309,0,0,0,0,0,0,0,0,0,0,0,0,0.02309,0,0,0,0,0,0,0,0.02309,0,0,0.02309,0,0,0,0,0,0,0,0,0.02309,0,0.946707,0.138543,0,0,0,0,0,negativ
0.166611,0.333222,0.583139,0.916361,1.082972,1.082972,0,0.666445,0,13.662113,0.666445,2.665778,0,0,0.166611,0,0,0.416528,0.166611,0,0,1.082972,0.583139,0,0,0.083306,0,0.333222,0.083306,0.083306,0,0,0.666445,0.166611,0.083306,0,4.998334,7.497501,0.083306,0,0.416528,0.499833,0.416528,0.166611,0.166611,0.916361,0.583139,0.333222,0.083306,0.333222,0.083306,0.166611,0,0,0.083306,0,0.083306,0,0,0.083306,0,0,0.416528,0.499833,0,0,0,0,0,0.166611,0,0,0,0,0,0,0,0,0,0.083306,0.333222,0,0,0,0,0,0,0,0,0,1.082972,0,0,0,0,0,0,0,0,0,0,0.083306,0,0,0,0,0,0,0,0,0,0,0,0.083306,0,0.166611,0,0.083306,0,0,0,0.166611,0,0.249917,0,0.249917,0.249917,0.083306,0,0.083306,0,0.499833,2.999,7.497501,0,0,0.083306,0.083306,0,0,0,0.416528,0.166611,0,0,0,0,0,0,0,0,0,1.4995,0.166611,0,0.333222,0,0,0,0.083306,0,0,0,0,0,0,0.083306,0,0,0,0.083306,0.333222,0.166611,0.166611,0.333222,0,0.583139,0.166611,0.083306,0.333222,0.083306,0.083306,0.083306,0,0,0,0,0.083306,0,0.083306,0,0.166611,0,0.083306,0,0,0,0.083306,0,0,0,0.083306,0.083306,0.083306,0,0,0,0,0,0.083306,0,0,0,0,0,0,0,0,0,0,0.416528,0,0.333222,0.499833,0,0,0,0,0.166611,positiv
0.08975,0.08975,1.077006,0.269251,0,1.077006,0,0.08975,0,4.397774,0,0.08975,0,0,0,0,0.08975,0.179501,0.897505,0,0,0,0.179501,0,0,0,0,0.08975,0,0,0,0,0.269251,0.08975,0,0,0.538503,2.692515,0,0,0.269251,0.897505,0.08975,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807754,0,0,0,0,0,0,0,0,0.08975,0,0,0,0,0,0,0,0.179501,0,0,0,0,0.897505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08975,0,0.179501,0,0,0.08975,0.08975,0,0,0,0.179501,0.448752,2.692515,0,0,0,0,0,0,0,0.269251,0,0,0,0,0,0,0,0,0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08975,0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897505,0.807754,0,0,0,0,0,positiv
0,0.163997,0.163997,0.109331,0.054666,0.983983,0,0.218663,0,2.131963,0.054666,0.273329,0,0,0,0,0,0.054666,0.109331,0.109331,0,0.054666,0.054666,0,0,0,0,0.054666,0,0.054666,0,0,0.054666,0,0.054666,0,0.273329,1.093314,0.054666,0,0.327994,0.929317,0.163997,0,0,0,0.054666,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0,0,0.218663,0.38266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0,0,0,0,0.109331,0,0,0,0,0.054666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0,0,0,0,0,0.109331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0.054666,0,0,0,0.054666,0.273329,1.093314,0,0,0.054666,0.054666,0,0,0,0.327994,0.218663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109331,0,0,0,0,0,0,0,0,0,0.054666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054666,0,0,0,0,0,0,0,0,0,0,0.218663,0,0.710654,0.38266,0,0,0,0,0,positiv
0.101611,0.101611,0,0.101611,0.101611,0.203221,0,0.355637,0.050805,0.558858,0,0,0,0.050805,0.050805,0,0,0,0,0,0.050805,0.101611,0.050805,0,0,0,0,0.101611,0,0,0.050805,0,0.050805,0,0,0,0.203221,0.101611,0.050805,0,0,0.152416,0.050805,0.304832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203221,0,0,0,0.050805,0,0.050805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050805,0.101611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050805,0,0.050805,0,0.050805,0,0,0,0.050805,0.203221,0.101611,0,0,0,0.050805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050805,0,0.050805,0,0,0.203221,0.050805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152416,0.203221,0,0,0,0,0,negativ
0.603304,0.510488,0.371264,0.556896,0.556896,1.577873,0,1.020976,0.139224,4.408762,0.556896,1.995545,0,0,0.046408,0,0.324856,0,0.371264,0.185632,0.092816,0.556896,0.23204,0,0,0.046408,0,0.324856,0,0.046408,0.139224,0,0.371264,0,0.046408,0.092816,1.624281,1.995545,0.185632,0,0,1.345833,0.556896,0.417672,0.139224,0.742528,0.185632,0.278448,0.046408,0.278448,0,0,0,0,0,0.139224,0.046408,0.046408,0.092816,0.092816,0.139224,0,0.324856,0.510488,0,0.23204,0,0,0,0.046408,0,0,0.324856,0,0,0,0,0,0,0,0,0,0,0,0,0.23204,0,0.092816,0,0.092816,0.556896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139224,0,0,0,0.092816,0,0,0,0.092816,0,0.046408,0,0,0.046408,0,0,0.185632,0,0.139224,0.092816,0.185632,0.092816,0,0.046408,0.185632,1.485057,1.995545,0,0,0.046408,0.185632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139224,0,0,0.139224,0.139224,0,0.139224,0.046408,0,0.046408,0,0,0.139224,0.046408,0.092816,0,0,0.139224,0.046408,0.139224,0.185632,0.139224,0.046408,0.510488,0.139224,0.046408,0.278448,0,0,0,0,0,0,0,0,0.046408,0.046408,0,0,0.092816,0,0,0,0,0,0,0.046408,0.046408,0.046408,0,0.046408,0.046408,0.046408,0,0,0,0.092816,0,0,0.046408,0,0,0,0,0,0,0.139224,0.324856,0,1.345833,0.510488,0,0,0.23204,0,0.139224,negativ
