@relation '20180909_h1_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R17-89-weka.filters.unsupervised.attribute.Remove-R2,4-14-weka.filters.unsupervised.attribute.Remove-R1,3-233-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.oa_total_d_tourismus_stock numeric
@attribute r.oa_total_d_vergnuegung_stock numeric
@attribute r.oa_total_d_sport_und_erholung_stock numeric
@attribute r.oa_total_d_public_service_stock numeric
@attribute r.oa_total_d_buero_stock numeric
@attribute r.oa_total_d_mobilitaet_stock numeric
@attribute r.oa_total_d_sonstiges_stock numeric
@attribute r.oa_total_d_gastronomie_stock numeric
@attribute r.oa_total_d_religion_stock numeric
@attribute r.oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.oa_total_d_dienstleistung_stock numeric
@attribute r.oa_total_d_waren_stock numeric
@attribute r.oa_total_d_leerstand_stock numeric
@attribute r.oa_gastro_c_fast_food_stock numeric
@attribute r.oa_gastro_c_restaurant_stock numeric
@attribute r.oa_gastro_c_cafe_stock numeric
@attribute r.oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.oa_gastro_t_restaurant_international_stock numeric
@attribute r.oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.oa_gastro_t_eisdiele_stock numeric
@attribute r.oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.oa_gastro_t_kaffee_stock numeric
@attribute r.oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.oa_gastro_t_fastfood_burger_stock numeric
@attribute r.oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.oa_dl_c_friseur_stock numeric
@attribute r.oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.oa_dl_c_massage_stock numeric
@attribute r.oa_dl_c_reisen_stock numeric
@attribute r.oa_dl_c_waescherei_stock numeric
@attribute r.oa_dl_c_beerdigung_stock numeric
@attribute r.oa_pubserv_c_bildung_stock numeric
@attribute r.oa_pubserv_c_sicherheit_stock numeric
@attribute r.oa_pubserv_c_sonstiges_stock numeric
@attribute r.oa_pubserv_c_sozial_stock numeric
@attribute r.oa_pubserv_c_gesundheit_stock numeric
@attribute r.oa_pubserv_c_bank_stock numeric
@attribute r.oa_waren_c_essen_und_trinken_stock numeric
@attribute r.oa_waren_c_kleidung_stock numeric
@attribute r.oa_waren_c_sonstige_waren_stock numeric
@attribute r.oa_waren_c_werkstatt_stock numeric
@attribute r.oa_waren_c_medical_stock numeric
@attribute r.oa_waren_c_print_stock numeric
@attribute r.oa_waren_c_drogerie_stock numeric
@attribute r.oa_waren_c_technik_stock numeric
@attribute r.oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.oa_waren_c_kunst_stock numeric
@attribute r.oa_waren_c_handwerk_stock numeric
@attribute r.oa_waren_c_sonstiger_shop_stock numeric
@attribute r.oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.oa_vergnuegung_t_gallerie_stock numeric
@attribute r.oa_vergnuegung_t_museum_stock numeric
@attribute r.oa_vergnuegung_t_zoo_stock numeric
@attribute r.oa_vergnuegung_t_spielothek_stock numeric
@attribute r.oa_vergnuegung_t_kino_stock numeric
@attribute r.oa_vergnuegung_t_biergarten_stock numeric
@attribute r.oa_vergnuegung_t_theater_stock numeric
@attribute r.oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.oa_vergnuegung_t_bordell_stock numeric
@attribute r.oa_vergnuegung_t_bar_stock numeric
@attribute r.oa_vergnuegung_t_pub_stock numeric
@attribute r.oa_sport_t_schwimmen_stock numeric
@attribute r.oa_sport_t_basketball_stock numeric
@attribute r.oa_sport_t_fussball_stock numeric
@attribute r.oa_sport_t_sportzentrum_stock numeric
@attribute r.oa_sport_t_tischtennis_stock numeric
@attribute r.oa_sport_t_sauna_stock numeric
@attribute r.oa_sport_t_tennis_stock numeric
@attribute r.oa_sport_t_kampfsport_stock numeric
@attribute r.oa_sport_t_fitnesszentrum_stock numeric
@attribute r.oa_sport_t_spielplatz_stock numeric
@attribute r.oa_sport_t_wassersport_stock numeric
@attribute r.oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.oa_sport_t_sonstiges_sport_stock numeric
@attribute r.oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.status_klasse_prj_bi {hoch,niedrig}

@data
0.466076,0.705009,2.972343,0.824675,0.90798,1.794994,0,0.547462,4.210506,0.912933,0.382168,0.675041,0,1.649327,0.755373,0.675032,1.624522,0,0,0.536469,0,2.491317,0,0,0,0.794586,1.461729,0.327551,0,2.867674,0,2.316441,0.533868,0,1.591455,0.739112,2.798682,1.442743,0,0.836427,0,0.934265,2.309204,0,1.629137,1.100758,0.887134,0.68803,1.615366,1.720399,0.259503,0,1.589595,2.632613,1.257188,0,1.452675,0,0.609773,0,0,0.711922,0,0,2.670352,0,0,0,0,0.315854,2.074318,3.085392,0,17.035673,2.417915,0,0,0,0.669736,0,1.782722,0,0.15972,0,0.205373,niedrig
0.652989,0.718132,2.187015,0.914711,0.271916,1.6238,0,0.680159,1.579691,0.757999,0.772303,1.058068,0,1.152463,0.865771,1.380904,0.837101,0,0,1.016528,0,4.720672,0,0,0,1.14596,2.909741,0.736927,0,0.865987,0,4.738713,1.2011,0,0.753628,0.713846,3.260251,1.680685,0,0,0,0.400981,5.819192,0,2.030773,0.818542,1.907135,0.444563,2.240039,0.818439,0.227335,0,2.387448,3.777394,1.888198,0,2.181805,0,0.636742,0,0,1.953547,0,0,6.171483,0,0,0,0,0.729975,1.467887,9.871619,0,4.030809,2.103762,0,0,0,2.251098,0,1.746805,0,0,0,0,niedrig
1.780588,0.263888,1.366683,0.82865,1.257605,2.402496,0,0.632338,0.171617,0.416218,0.4776,0.915696,0,2.077805,0.619197,0.31026,0,4.161616,0,0,0,1.991227,0,0,0,0.555573,0,0.708564,0,4.515795,0,2.12938,0,8.089466,1.073215,1.740057,0,0,0,0,1.177864,0.927022,0,0.752785,3.295729,1.1694,0.333472,0.505724,0.725674,1.335786,4.846711,1.286466,0,1.066423,0.93981,0,0.98863,6.103516,0.848037,0,0,0,0,10.667603,0,0,0,0,0,0.932383,0.457872,6.19481,0,0,0.204338,0.050359,0,0,0,2.560855,2.288956,0,0,0,0,hoch
0.712845,0.308075,2.796167,1.733887,1.491566,1.362126,0,0.610288,0.665986,0.584304,0.824077,1.082092,0,1.963854,0.591468,0.787989,0.439498,1.474019,0,0,0,6.633486,0,0,0,0.530752,0,1.799589,0,3.810484,0,5.40813,0,1.893294,1.02527,1.483968,0.915402,0,0.609473,0,0,0.472522,0,1.196099,3.578998,1.564495,0.411067,0.734413,1.0209,1.464829,1.243508,2.504155,0.233133,2.212056,1.774729,0,2.050693,3.843251,0.433552,0,0,0,0,2.064024,0,0,0,0,1.636892,1.635653,0.961364,7.421855,0,0,0.387578,0,1.131809,0,0,3.068099,2.186188,0,0,0,0,niedrig
1.398069,0.713926,2.357468,0.946053,0.400265,1.967637,0,0.791204,2.875688,0.704928,0.414315,0.618874,0,1.399787,0.671933,1.856462,0.378168,0.044552,0,0.480893,0,2.092782,0,0,0,1.201824,3.060782,1.697542,0,1.355199,0,6.295544,2.766785,0,0.358085,0.732267,3.134057,1.615632,0,0.152453,0,0.376919,15.076672,0,2.308162,0.905787,1.272784,0.623201,1.985188,0.741737,0.06404,0,2.10496,3.112523,1.664782,0,1.923649,0,0.90704,0,0,5.265616,0,0,3.201393,0,0,0,0,0.378667,1.561742,4.722726,0,1.62415,0.97252,0,0,0,2.454917,0,1.982233,0,0,0,0.097657,niedrig
1.985018,0.107388,2.360319,0.608041,0.468025,1.31261,0,0.756448,0.185263,1.419976,0.772078,0.396933,0,1.319948,0.644803,2.237038,0.972172,2.212077,0,1.501593,0,0,0,0,0,0.241669,6.063103,0.073053,0,0.242258,0,3.948081,0.119067,0,1.846789,1.185581,0,0,0,3.966245,0,0.879651,2.420268,0,0.39522,1.978564,0.098182,0.819886,0.754589,2.555159,4.739778,0,0,0,0.346673,0,0,0,0.030993,0,0,12.327342,0,0,0,0,0,0,0,0,1.326485,0,0,0,0,0,0,0,0.070121,0.520874,0.834872,0,0.460017,0,4.630234,hoch
1.605167,0.417137,1.622101,1.419387,0.317646,1.875256,0,0.528078,0.831504,0.727207,0.361633,0.836545,0,1.618914,0.811904,0.421886,0.188741,0.42946,1.108322,0.966295,0,1.87506,1.404788,0,0,1.182812,1.160035,0,0,5.239011,0,0.723872,1.087499,0,0.625298,1.32977,0,0,0,3.011562,0,1.336171,0,0,2.41554,0.381154,1.087907,1.043326,0.922259,1.253436,0.304808,1.039201,0.518754,0.917983,5.012119,0,0.851018,0,0.438001,0,0,8.319075,0,0,3.276526,0,0,0,0,0.775107,1.029313,0,0,0,0,0,0,0,0,18.003737,0.713127,0,2.438397,0,1.419026,niedrig
1.096045,0.595614,1.681758,1.445665,0.499835,1.673886,0,0.566226,0,0.735439,0.43828,0.984091,0,1.208163,0.970675,0.603494,0.269988,0.614329,1.392072,0.817726,0,2.35511,1.764439,0,0,1.452533,1.659394,0,0,2.095034,0,1.035476,2.085143,1.529334,0.80148,1.350776,1.000411,0,0,1.422171,0,1.584256,0.397849,0,1.146057,0.463003,0.84169,1.065083,1.087555,1.432045,0.47282,1.189711,0.280789,1.327621,2.744503,0,0.974273,0,0.40686,0,0,8.239791,0,0,3.090406,0,0,0,0,0.84513,1.008735,0,0,0,0.278723,0,0,0,0.263675,7.736207,0.971582,0,2.473533,0,2.008031,niedrig
1.285956,0.749607,1.677732,1.499326,1.174112,1.188819,0,0.621658,0,0.364548,0.76038,1.682239,0,1.50163,0.936806,0,0,0,3.595853,0.661842,0,6.08347,4.55771,0,0,0.940397,0,0,0,2.94982,0,0,5.089354,3.319384,0.445193,1.538065,1.126034,0,0,0,0,0.582919,0.02691,0,1.464108,0.920346,1.901361,0.626191,1.676702,1.228382,0.054111,1.973746,0.297862,2.129218,3.578278,0,1.616332,0,0.624246,1.14466,0,1.359855,0,0,8.340523,0,0,0,0,1.890069,0.615152,2.996338,0,0,0.342756,0,0,0,0.324251,13.258868,0.988185,0,0.514996,0,1.868092,niedrig
1.181462,0.615863,1.493808,1.263836,0.892291,1.532703,0,0.625869,0,0.413974,0.546339,1.55469,0,1.036653,1.151065,0,0,0,2.853584,2.057635,0,4.827699,3.616892,0,0,1.295978,0,0,0,2.22324,0,0,3.730503,1.97865,0.201374,1.626823,0.720666,0,0,0,0,0.674545,0,0,1.327819,0.914247,1.78601,0.708856,1.434613,1.23912,0,1.706302,1.008799,1.757729,3.255471,0,1.397318,0,0.766607,0.655428,0,2.068134,0,0,8.84301,0,0,0,0,1.677316,0.670058,4.159207,0,0,0,0,0,0,0,13.404334,1.07752,0,0.722717,0,1.676281,niedrig
2.577969,0.431095,1.536123,1.291068,0.395742,2.370417,0,0.371316,0,0.475955,0.220884,0.758196,0,1.211809,1.070354,0,0,0,1.941656,1.669297,0,3.284896,2.461031,0,0,1.51349,0,0,0,4.660159,0,0,1.905176,0,0,1.784616,0,0,0,0,0,0.779869,0,0,0,1.804037,0.732792,1.06984,1.187516,0.975972,0,1.412409,0.995619,1.247658,2.502485,0,1.156645,0,0.683072,3.073613,0,0,0,0,18.477756,0,0,0,0,1.276995,0.271511,19.921499,0,0,0,0,0,0,0,4.41421,1.703335,0,0,0,0.658049,niedrig
2.710056,0.675629,2.498561,1.15032,0.681035,2.352059,0,0.458924,0,0.375009,0.428016,0.603842,0,1.862988,0.770294,0,0,0,1.638028,0.466385,0,2.771218,2.076185,0,0,1.231587,0,0,0,6.072499,0,0,2.865519,2.675534,0.272298,1.584911,0.912083,0,0,0,0,0.553178,0,0,1.044156,1.674257,1.041526,0.734106,1.554689,1.139632,0,1.849118,0.431677,2.272804,3.276238,0,1.514272,0,0.630932,6.501092,0,0,0,0,15.741383,0,0,0,0,1.361518,0.180633,17.312634,0,0,0,0,0,0,0,2.829662,1.930839,0,0,0,0.421832,hoch
2.342987,0.793837,3.104487,1.485175,1.104612,1.839513,0,0.495667,0.21681,0.423243,0.75647,0.653255,0,2.267463,0.567379,0.098443,0,0.400841,1.223837,0.132634,0,3.124624,1.551203,0,0,0.814491,0.270683,0,0,5.844018,0,0.901452,4.339819,4.074585,0.604245,1.335905,1.23686,0,0,0.785236,1.567481,0.770426,0,0.378529,1.471709,1.30381,0.967089,0.841906,1.224743,1.215549,0.8604,1.61337,0.667794,2.190526,2.443811,0,1.129526,0.495527,0.537105,12.443699,0,0,0,0,7.154447,0,0,0,0,1.79075,0.124059,6.688978,0,1.699215,0.082052,0,0,0,0.077622,1.83775,2.225576,0,0,0,0.273963,niedrig
1.133159,0.634333,2.083503,1.770703,1.169034,1.19866,0,0.759429,0.346844,0.457239,0.977032,1.2807,0,2.299058,0.55209,0.102788,0,0.418533,1.675309,0.231617,0,2.834291,2.123439,0,0,0.662651,0.28263,0,0,3.455625,0,0.618601,5.359212,7.900252,1.291777,1.19183,2.707345,0,0,0,0,0.923645,0.738716,0.117112,3.314478,0.642058,1.160497,0.795894,1.324029,1.54304,0.331715,1.475571,0.269851,2.776478,2.614394,0,1.208369,0.404349,0.449946,2.776681,0,1.088486,0,0,6.322127,0,0,0,0,2.10559,0.544745,2.429862,0,0,1.017226,0,0,0,0.962309,5.743153,1.629877,0,0.280896,0,0.856161,niedrig
1.834514,0.366617,2.131195,1.293832,0.792734,1.347379,0,0.759882,0.32169,0.905936,0.562176,0.787258,0,2.567219,0.393856,0.309197,0.095702,0.60571,0.025808,0.147819,0,0.043663,0.032712,0,0,0.756086,0.850181,0,0,4.603136,0,3.321959,0.663529,1.357058,2.374007,0.790593,3.384868,0,1.053526,0.527431,0,0.990295,8.581244,0.148653,0.77965,0.843334,0.980845,1.337946,0.276643,2.326416,1.572976,1.092109,0.154783,1.003299,0.065558,0,0.030301,0.610086,0.238306,0,0,0.986148,0,0,0.124917,0,0,0,0,2.619013,0.871163,0,0,0,1.523787,0,0,0,1.441521,1.937472,1.819344,0,0.593136,0,0.520006,niedrig
0.939931,0.570056,2.767577,1.483354,0.658579,1.176411,0,0.866702,0.723003,0.717095,0.716797,1.035458,0,2.513135,0.439176,0.187744,0,0.764458,0.453741,0,0,0.767639,0.575112,0,0,0.784177,0.516229,0,0,5.538017,0,2.181489,1.720776,2.712306,1.700917,0.852101,3.999029,0,0.346103,0,0,1.034543,3.080194,0.291414,1.550232,0.680093,1.189328,1.171696,0.74461,2.035959,1.153784,0.705695,0.26449,1.390109,0.999497,0,0.461966,1.042506,0.225404,0.43224,0,0.727216,0,0,1.610976,0,0,0,0,2.725499,0.701025,0,0,0,2.006578,0,0,0,1.898247,1.587961,1.882366,0,0.271904,0,0.199226,niedrig
1.169727,0.237816,0.567656,1.196998,1.151847,1.137919,0,0.691147,0.267984,1.310604,0.899864,0.792115,2.29762,2.585714,0.422608,0.087264,0,0.57749,0,0,0,0,0,0,0,0.930966,0.239944,0,0,5.001732,0,6.744244,0,0,1.699445,0.889822,2.117891,0,2.34076,0.305766,0,0.567738,1.081853,0.133854,0,1.638563,1.234328,1.451032,0.024532,1.662687,1.47226,0.95457,0.128151,1.974967,0,0,0.439356,0.505116,0.758516,0,0,0,0,0,0,0,0,0,1.067012,1.923973,1.188056,0,0,0,0.67918,0,0,0,1.551312,6.325706,1.040897,0,5.279884,0,0,hoch
0.890623,0.758617,1.080442,1.142718,0.939419,1.469492,0,0.875854,1.499083,0.951044,0.727547,0.776901,1.738533,2.22458,0.538977,0.385203,0,1.701129,0,0,0,0,0,0,0,0.989741,1.05917,0,0,4.003458,0,5.90954,0.228158,0.485146,1.483891,1.044308,2.157431,0,1.366591,0.28616,0,0.880363,1.831176,0.784335,0.363746,1.239202,0.944139,1.598905,0.101451,1.517191,1.437618,0.330784,0.730906,1.122467,0,0,0.338956,2.880915,0.351001,0,0,0,0,0,0,0,0,0,0.253101,2.209355,1.169309,0,0,0,1.447352,0,0,0,1.730503,1.129554,1.911852,0,1.201749,0,0,niedrig
0.608021,0.253124,1.587577,1.48864,0.769168,1.911599,0,0.623149,2.828366,0.604487,1.031137,0.894312,0,1.32488,0.964778,0.318379,1.827974,2.079683,0,0,0,8.599252,0,0,0,0.558728,0,0.727106,0,2.747306,0,2.185101,0,0,1.07931,0.764196,3.106947,0,2.068599,0,0,0.221884,0,2.62596,1.719786,1.884353,0.530866,1.140889,0.48507,1.398826,1.756784,1.668509,1.197976,1.104213,0.885908,0,1.023663,1.471711,0.474665,0,0,0,0,0,0,0,0,0,8.46083,0.821287,0.482716,5.3929,0,0,2.899061,0,8.465872,0,0,3.348882,1.55229,0,0,0,0,hoch
3.901315,0.119746,0.717374,1.178694,1.956991,1.421388,0,0.448151,0.563813,0.921088,0.533744,0.75352,0,2.374831,0.534439,0,0.506684,0.576454,0,0,0,1.817193,0,0,0,0.854621,0,0,0,4.494106,0,5.131832,0,0,1.858696,0.740055,2.781572,0,2.648682,0,0,0.526722,2.014398,0.571977,0,1.396352,1.477182,1.273799,0.019922,1.592909,2.127512,4.041608,0.283428,0.974325,0,0,0,0,0.483702,0,0,0,0,0,0,0,0,0,3.565197,1.763866,0.824863,0,0,0,1.694106,0,3.734738,0,0.392765,20.160493,0.696795,0,2.228044,0,0,hoch
0.037707,0.286748,0.452892,1.172531,1.981279,1.89494,0,0.372956,0,0.739128,0.383016,1.253022,17.830546,2.322248,0.558668,0,0,0,0,0,0,0,0,0,0,1.387059,0,0,0,10.400129,0,0.321825,0,0,0,1.784616,0,0,0,0,0,0.391247,0,0,0,1.897728,1.280172,0.644993,2.383182,1.512218,0.095844,1.754697,0,2.325029,1.865367,0,0,0,0.014192,0,0,0,0,0,0,0,20.62998,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617287,0,0,0,0,hoch
0.945787,0.017775,0.66191,0.277977,0.923601,1.9606,0,0.264911,0,1.579533,0.54453,0.50299,0.363654,1.166074,1.090516,0.005433,0.004862,0.005531,0,0.246494,0,0,0.013063,0,0,2.628622,0.01494,0,0,0.29862,0,10.35054,0.010112,0,0,1.736077,0,0,0.004429,0.316553,0,2.220527,0,0.006878,0.006682,0.330959,0.219109,0.900264,0.154794,1.805811,5.669501,0.089151,0,0.34835,0.094774,0,0,0,0.901719,0,0,0,0,0,0,0,6.787594,0,0.136224,0,1.662052,0,0,0,0,0.252462,0,0,0,0,2.346539,0,0,0,0.376782,hoch
0.546281,0.4255,0.731402,1.15794,1.065967,1.970014,0,0.687308,3.289958,0.824822,0.731946,0.766366,0.964002,1.787986,0.623917,1.077294,0,4.480275,0,0,0,0,0,0,0,0.631402,2.962174,0,0,2.752,0,6.306306,0.412942,0.878065,0.95437,1.39231,1.296589,0,0.51445,0.15772,0,1.222484,0.613162,1.69871,0.509829,0.79681,0.755266,1.664648,0.074593,1.183581,1.55514,0,1.626132,0.612534,0,0,0.190532,6.409505,0.128105,0.773202,0,0,0,0,0,0,0,0,0.250214,2.254035,1.091368,0,0,0,1.550715,0,0,0,1.762931,0,2.060632,0,0.598022,0,0,hoch
0.873099,0.443724,0.345928,0.869334,3.535674,1.616026,0,0.305485,0.147629,0.927261,1.831591,0.762173,23.683211,2.082123,0.65105,0.108762,0,5.624008,0,0,0,0,0,0,0,0.464506,0.299057,0,0,6.288659,0,3.475193,0,0,0.728149,0.785368,2.281861,0,1.616218,1.548459,0,0.477404,0,0.101531,0,2.100756,0.832375,0.980011,0,2.402209,2.543907,0,0.07337,2.884622,0,0,4.706673,0.289194,0.66,0,0,0,0,0,0,0,0,0,5.894684,0.302965,1.2571,0,0,0,0,0,0,0,15.371962,0,0.177184,0,1.66016,0,0,hoch
1.829921,0.241055,1.47886,0.574743,0.063397,2.054906,0,0.22068,0,1.065853,0.946863,0.702935,0,0.094648,1.585137,0,0,0,0,6.162728,0,0,0,0,0,2.07607,0,0,0,0,0,0.891096,0,0,0,1.211975,0,0,0,3.791493,0,0.706895,0,0,0,1.627307,1.097751,0.986628,0.510173,0.826858,3.484448,0,0,3.484068,0,0,0,0,1.464955,0,0,0,0,0,0,0,0,0,0,0,2.514201,0,0,0,0,2.371464,0,0,0,0,0.074049,0,0,0,3.539255,hoch
1.307014,0.243445,0.465969,0.902242,0.986732,2.519815,0,0.713813,0,0.393615,1.081464,0.909684,0,1.788601,0.804571,0,0,0,0,0,0,7.6861,0,0,0,1.498189,0,0,0,0.16127,0.030497,4.109684,8.915577,0.051207,0.96991,0.040107,1.989177,0.011079,0,5.767464,11.512956,0.05885,0,5.034109,2.44529,1.881518,0.055939,0.493968,0.346161,1.496795,5.383544,1.774576,3.180401,0,0,0,0,0.033679,0.958132,34.631482,0,0,0,0,0,0,0,0,0,0.299071,0,0,0,118.873779,0.07166,0,0,0,0,0,0.854879,0,0,0,0,hoch
0.656657,0.001196,0.331769,0.774325,0.505399,2.755842,0,0.283656,0,0.681367,0.843251,0.901588,0,3.509548,0.011565,0,0,0,0,0,0,0.110484,0,0,0,0.021536,0,0,0,0,15.02098,0.059075,0.128157,25.22171,2.580766,1.181235,0.014572,2.78111,0,0.042251,0.084342,0.431672,0,0.033506,0.016275,1.676186,1.49685,1.018245,0.732689,1.069355,1.178451,1.893221,3.393038,0,0,0,0,6.65101,0.515226,37.234752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95369,19.699041,0,0,0,0,0,0,0,0,0,0,hoch
0.794048,0.180424,1.075575,0.731519,0,2.780212,0,0.455716,0,1.04181,0.454813,0.228274,0,0,1.357292,1.616258,0,0,0,2.233678,0,0,0,0,0,2.695904,4.444133,0,0,0,0,0,0,0,0,0.892308,4.075313,0,0,0,0,1.11701,0,2.674844,0,0.956965,0.64555,0.54471,1.175856,0,3.692937,6.060343,0,0,0,0,0,0,1.640463,0,0,0,0,0,0,0,20.62998,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617287,0,0,0,0,hoch
0.416941,0.518778,5.744404,1.19382,0.259243,1.422299,0,0.433982,0,0.908981,0.061432,0.711015,0,1.649301,0.791755,0.458485,0.410229,0,0,0,0,0,2.204527,0,0,1.583391,0,0,2.310393,0.596379,2.1612,1.235278,0,2.84914,2.405763,0,8.150626,0,0,0,0,1.870451,0,0.347632,0,0.530152,0.476741,0.790961,0.691963,0.792837,0,0.525615,0.3698,3.021327,3.352594,1.656273,0,0,2.083482,0,0,0,665.782397,0,0,0,0,1.712445,0,0.803781,0,0,0,0,0,0.082593,0,0,0.236924,0,1.275,0,1.434519,0,2.816451,hoch
0.598617,0,1.264015,0.887844,0.256892,1.979328,0,0.43236,0,1.239583,1.048807,0.532497,0,0.670888,1.319608,0,3.447337,0,14.615978,0,0,0,0,0.614195,0,0,0,0,0,0.509685,0,1.05571,0,2.434969,0.739229,1.784616,0,0,0,0,0,1.581075,22.752354,0.397993,0,0.248573,0.143261,0.37952,0.091029,3.706337,3.72094,0,0.420419,0,0,0,0,0,1.590484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353767,0,2.567869,0,0,0,0,hoch
3.962971,0.345443,0.617796,0.991281,0,1.913333,0,0.316606,6.82111,1.020677,0.473967,0.415585,0,0,0.814375,4.848773,0,9.871651,0,0,0,0,0,0,0,0,0,11.073501,0,0,0,0,0,0,0,1.784616,0,0,0,0,0,1.355786,18.779699,4.114083,0,0.13521,0,0,0,0.359031,8.455592,0,0,0,0,0,0,0,4.101158,0,0,0,0,7.112704,0,0,0,0,5.493973,0.855526,0,0,0,0,0,0,0,0,0,0,2.181073,0,0,0,1.214102,hoch
0,0,0.911922,1.656553,0.325352,2.723248,0,0.362909,0,0.707221,0.181595,0.630319,0,1.857507,0.772819,0,1.659534,0,0,0,0,0,0,4.234215,0,0.710648,0,0,0,0,0,1.98459,0,0,3.639266,1.784616,0,0,0,0,0,1.209253,0,0,1.048661,1.300686,0.406925,1.869131,1.006771,0,1.047713,0,0,3.049936,0,0,0,0,0.080139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.837467,0,2.220917,0,0,0,0,niedrig
0,0.089799,0.479171,1.312548,0.501819,2.766209,0,0.61613,0,0.79604,0.292626,0.473025,0,1.876844,0.754639,0.05519,1.500893,0,0,0,0,1.377982,0.265371,1.956745,0,0.8607,0,0,0.278115,0.112658,0.260156,2.932952,0,0.538211,3.305377,1.720588,0.292423,0,0,0,0,1.167464,0,0.084798,2.225437,0.927332,0.670287,1.614028,0.589032,0.254659,0.718136,0.135021,0.149074,5.795481,0.861221,0.425467,0,0,0.398026,0,0,0,0,0,0,0,0,1.690705,0,3.880841,0,0,0,0,0,0,0,0,4.722162,0,1.693852,0,1.495811,0,0,niedrig
0.014726,0.133197,1.00749,1.324915,1.168983,2.15143,0,0.848714,0,0.676757,0.461727,0.848505,0,2.133564,0.609745,0.213561,0.561174,0,0.183169,0,0,0,1.026863,4.997625,0,0.6301,0,0,1.076175,0.573262,1.006682,1.947891,0,2.738698,3.528488,1.568323,0.987842,0,0,0,0,1.0136,0.375073,0.588831,0.603989,1.159494,0.885163,1.074488,0.690631,0.939409,1.463769,0.401217,0.582521,2.504328,2.559129,1.264279,0,0,0.784787,0,0,0,0,0,0,0,0,6.075625,0,2.851752,0,0,0,0,0,0,0,0,8.319841,0,1.455077,0,0,0,0,niedrig
0.018921,0.314452,1.192886,1.490421,1.224995,1.325597,0,0.952933,0,0.61736,0.230601,1.518338,0,2.072578,0.602277,0.425343,0.455968,0,0.209612,0,0,0,2.04517,0.790535,0,1.001263,0,0,2.143383,1.146465,2.004975,2.557648,0,5.477121,2.522582,0.816151,4.423133,0,0,0,0,1.141369,0.42841,1.175383,0.047864,1.137389,0.687238,1.022682,0.741975,1.149644,0.179488,0.501398,0.730983,2.300453,3.198131,1.579964,0,0,0.99037,0,0,0,48.916866,0,0,0,0,5.75505,0,2.701282,0,0,0,0,0,0.238809,0,0,3.387548,0,1.744752,0,0.307646,0,0.604014,niedrig
0,0.463792,1.608756,1.429764,0.688495,1.152028,0,1.010844,0,0.596653,0.243133,1.651146,0,1.640929,0.775806,0.576413,0.533291,0,0,0,0,0.219499,2.771556,0.406418,0,1.38128,0,0,2.904652,0.586977,2.717085,1.450438,0,2.804223,2.250904,0.464179,6.030646,0,0,0,0,1.242424,0,0.665436,0.098186,1.08843,0.711304,0.818377,0.85827,0.904291,0.070106,0.662799,0.365066,3.059827,4.227611,2.088555,0,0,1.289999,0,0,0,37.324728,0,0,0,0,5.609143,0,2.789012,0,0,0,0,0,0.290464,0,0,2.907357,0,1.8085,0,0.373157,0,0.504037,niedrig
0,0.352686,3.602475,2.013161,0.362729,1.295884,0,0.714402,0,0.58044,0.147916,1.210136,0,1.418034,0.8841,0.543164,0.485995,0,0,0,0,0.560306,2.611687,0,0,1.705637,0,0,2.737106,0.484732,2.560359,1.141801,0,2.315759,1.956958,0.339171,6.601577,0,0,0,0,1.619793,0,0.275823,0.079956,0.655776,0.739308,0.903313,0.782855,0.783031,0,0.602267,0.290712,4.167188,3.841515,1.897813,0,0,1.230802,0,0,0,97.188203,0,0,0,0,4.91233,0,2.676332,0,0,0,0,0,0.426465,0,0,0.736769,0,2.068982,0,0.32081,0,0.445691,niedrig
