@relation '20180909_h3a_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.prev_d_tourismus_new numeric
@attribute r.prev_d_vergnuegung_new numeric
@attribute r.prev_d_sport_und_erholung_new numeric
@attribute r.prev_d_public_service_new numeric
@attribute r.prev_d_buero_new numeric
@attribute r.prev_d_mobilitaet_new numeric
@attribute r.prev_d_sonstiges_new numeric
@attribute r.prev_d_gastronomie_new numeric
@attribute r.prev_d_religion_new numeric
@attribute r.prev_d_oeffentlicher_raum_new numeric
@attribute r.prev_d_dienstleistung_new numeric
@attribute r.prev_d_waren_new numeric
@attribute r.prev_d_leerstand_new numeric
@attribute r.prev_c_uebernachtung_new numeric
@attribute r.prev_c_sehenswuerdigkeit_new numeric
@attribute r.prev_c_kultur_new numeric
@attribute r.prev_c_info_new numeric
@attribute r.prev_c_sport_new numeric
@attribute r.prev_c_erholung_new numeric
@attribute r.prev_c_zwielicht_new numeric
@attribute r.prev_c_bildung_new numeric
@attribute r.prev_c_buero_new numeric
@attribute r.prev_c_individual_new numeric
@attribute r.prev_c_hipster_new numeric
@attribute r.prev_c_sicherheit_new numeric
@attribute r.prev_c_sonstiges_new numeric
@attribute r.prev_c_ausgehen_new numeric
@attribute r.prev_c_gaststaetten_new numeric
@attribute r.prev_c_sozial_new numeric
@attribute r.prev_c_cafe_new numeric
@attribute r.prev_c_religioese_gebaeude_new numeric
@attribute r.prev_c_post_new numeric
@attribute r.prev_c_gesundheit_new numeric
@attribute r.prev_c_wc_new numeric
@attribute r.prev_c_bank_new numeric
@attribute r.prev_c_telefon_new numeric
@attribute r.prev_c_recycling_new numeric
@attribute r.prev_c_parkbank_new numeric
@attribute r.prev_c_briefe_und_pakete_new numeric
@attribute r.prev_c_friedhof_new numeric
@attribute r.prev_c_automaten_new numeric
@attribute r.prev_c_oepnv_new numeric
@attribute r.prev_c_restaurant_new numeric
@attribute r.prev_c_fast_food_new numeric
@attribute r.prev_c_friseur_new numeric
@attribute r.prev_c_essen_und_trinken_new numeric
@attribute r.prev_c_kleidung_new numeric
@attribute r.prev_c_sonstige_waren_new numeric
@attribute r.prev_c_werkstatt_new numeric
@attribute r.prev_c_kosmetik_und_beauty_new numeric
@attribute r.prev_c_medical_new numeric
@attribute r.prev_c_print_new numeric
@attribute r.prev_c_massage_new numeric
@attribute r.prev_c_drogerie_new numeric
@attribute r.prev_c_reisen_new numeric
@attribute r.prev_c_technik_new numeric
@attribute r.prev_c_spielzeug_und_geschenke_new numeric
@attribute r.prev_c_waescherei_new numeric
@attribute r.prev_c_kunst_new numeric
@attribute r.prev_c_beerdigung_new numeric
@attribute r.prev_c_handwerk_new numeric
@attribute r.prev_c_leerstand_new numeric
@attribute r.prev_c_sonstiger_shop_new numeric
@attribute r.prev_c_sonstiges_gebaeude_new numeric
@attribute r.prev_c_sonstiges_gelaende_new numeric
@attribute r.prev_c_sonstiges_tourismus_new numeric
@attribute r.prev_t_hostel_new numeric
@attribute r.prev_t_hotel_new numeric
@attribute r.prev_t_sonstige_new numeric
@attribute r.prev_t_kunstwerk_new numeric
@attribute r.prev_t_kunstzentrum_new numeric
@attribute r.prev_t_gallerie_new numeric
@attribute r.prev_t_info_new numeric
@attribute r.prev_t_museum_new numeric
@attribute r.prev_t_aussichtspunkt_new numeric
@attribute r.prev_t_zoo_new numeric
@attribute r.prev_t_schwimmen_new numeric
@attribute r.prev_t_basketball_new numeric
@attribute r.prev_t_fussball_new numeric
@attribute r.prev_t_sportzentrum_new numeric
@attribute r.prev_t_tischtennis_new numeric
@attribute r.prev_t_sauna_new numeric
@attribute r.prev_t_tennis_new numeric
@attribute r.prev_t_kampfsport_new numeric
@attribute r.prev_t_fitnesszentrum_new numeric
@attribute r.prev_t_spielplatz_new numeric
@attribute r.prev_t_wassersport_new numeric
@attribute r.prev_t_spielothek_new numeric
@attribute r.prev_t_sonstige_sportarten_new numeric
@attribute r.prev_t_kindergarten_new numeric
@attribute r.prev_t_buero_new numeric
@attribute r.prev_t_tankstelle_new numeric
@attribute r.prev_t_coworking_space_new numeric
@attribute r.prev_t_universitaet_new numeric
@attribute r.prev_t_poilzei_new numeric
@attribute r.prev_t_feuerwehr_new numeric
@attribute r.prev_t_kita_new numeric
@attribute r.prev_t_hoehere_schule_new numeric
@attribute r.prev_t_wochenmarkt_new numeric
@attribute r.prev_t_kino_new numeric
@attribute r.prev_t_biergarten_new numeric
@attribute r.prev_t_autovermietung_new numeric
@attribute r.prev_t_buecherei_new numeric
@attribute r.prev_t_nachbarschaftszentrum_new numeric
@attribute r.prev_t_theater_new numeric
@attribute r.prev_t_eisdiele_new numeric
@attribute r.prev_t_nachtclub_new numeric
@attribute r.prev_t_kirche_new numeric
@attribute r.prev_t_moschee_new numeric
@attribute r.prev_t_sonstige_tempel_new numeric
@attribute r.prev_t_schule_new numeric
@attribute r.prev_t_bordell_new numeric
@attribute r.prev_t_post_filiale_new numeric
@attribute r.prev_t_sozialeinrichtung_new numeric
@attribute r.prev_t_ladestation_new numeric
@attribute r.prev_t_zahnarzt_new numeric
@attribute r.prev_t_fahrradverleih_new numeric
@attribute r.prev_t_fahrschule_new numeric
@attribute r.prev_t_tierarzt_new numeric
@attribute r.prev_t_botschaft_new numeric
@attribute r.prev_t_taxistand_new numeric
@attribute r.prev_t_wc_new numeric
@attribute r.prev_t_bankfiliale_new numeric
@attribute r.prev_t_arzt_new numeric
@attribute r.prev_t_parkplatz_new numeric
@attribute r.prev_t_bar_new numeric
@attribute r.prev_t_apotheke_new numeric
@attribute r.prev_t_pub_new numeric
@attribute r.prev_t_telefon_new numeric
@attribute r.prev_t_kaffee_new numeric
@attribute r.prev_t_sonstige_cafes_new numeric
@attribute r.prev_t_fahrrad_parkplatz_new numeric
@attribute r.prev_t_muelleimer_new numeric
@attribute r.prev_t_parkbank_new numeric
@attribute r.prev_t_krankenhaus_new numeric
@attribute r.prev_t_klinik_new numeric
@attribute r.prev_t_geldautomat_new numeric
@attribute r.prev_t_briefkasten_new numeric
@attribute r.prev_t_friedhof_new numeric
@attribute r.prev_t_musikschule_new numeric
@attribute r.prev_t_paketautomat_new numeric
@attribute r.prev_t_sonstige_automaten_new numeric
@attribute r.prev_t_fahrscheinautomat_new numeric
@attribute r.prev_t_parkticketautomat_new numeric
@attribute r.prev_t_kotbeutelautomat_new numeric
@attribute r.prev_t_zigarettenautomat_new numeric
@attribute r.prev_t_suessigkeitenautomat_new numeric
@attribute r.prev_t_briefmarkenautomat_new numeric
@attribute r.prev_t_kondomautomat_new numeric
@attribute r.prev_t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.prev_t_getraenkeautomat_new numeric
@attribute r.prev_t_grillplatz_new numeric
@attribute r.prev_t_glascontainer_new numeric
@attribute r.prev_t_glas__und_kleidungscontainer_new numeric
@attribute r.prev_t_kleidungscontainer_new numeric
@attribute r.prev_t_sonstige_container_new numeric
@attribute r.prev_t_restaurant_italiener_new numeric
@attribute r.prev_t_restaurant_deutsch_new numeric
@attribute r.prev_t_restaurant_indisch_new numeric
@attribute r.prev_t_restaurant_asiatisch_new numeric
@attribute r.prev_t_restaurant_sushi_new numeric
@attribute r.prev_t_restaurant_griechisch_new numeric
@attribute r.prev_t_restaurant_steakhouse_new numeric
@attribute r.prev_t_restaurant_international_new numeric
@attribute r.prev_t_restaurant_tuerkisch_new numeric
@attribute r.prev_t_fastfood_kebap_new numeric
@attribute r.prev_t_fastfood_burger_new numeric
@attribute r.prev_t_fastfood_asiatisch_new numeric
@attribute r.prev_t_fastfood_pizza_new numeric
@attribute r.prev_t_fastfood_pommesbude_new numeric
@attribute r.prev_t_fast_food_sonstiges_new numeric
@attribute r.prev_t_restaurant_sonstiges_new numeric
@attribute r.prev_t_friseur_new numeric
@attribute r.prev_t_baeckerei_new numeric
@attribute r.prev_t_kleidung_new numeric
@attribute r.prev_t_supermarkt_new numeric
@attribute r.prev_t_kiosk_new numeric
@attribute r.prev_t_florist_new numeric
@attribute r.prev_t_fahrrad_new numeric
@attribute r.prev_t_kosmetik_und_beauty_new numeric
@attribute r.prev_t_optiker_new numeric
@attribute r.prev_t_schuhe_new numeric
@attribute r.prev_t_buecher_new numeric
@attribute r.prev_t_massage_new numeric
@attribute r.prev_t_schmuck_new numeric
@attribute r.prev_t_autoreperatur_new numeric
@attribute r.prev_t_drogerie_new numeric
@attribute r.prev_t_reisen_new numeric
@attribute r.prev_t_mobilfunk_new numeric
@attribute r.prev_t_moebel_new numeric
@attribute r.prev_t_getraenke_new numeric
@attribute r.prev_t_feinkost_new numeric
@attribute r.prev_t_elektronik_new numeric
@attribute r.prev_t_boutique_new numeric
@attribute r.prev_t_autohaus_new numeric
@attribute r.prev_t_spirituosen_new numeric
@attribute r.prev_t_geschenke_new numeric
@attribute r.prev_t_postenmarkt_new numeric
@attribute r.prev_t_schlachter_new numeric
@attribute r.prev_t_waescherei_new numeric
@attribute r.prev_t_computer_new numeric
@attribute r.prev_t_spielzeug_new numeric
@attribute r.prev_t_copyshop_new numeric
@attribute r.prev_t_schneider_new numeric
@attribute r.prev_t_foto_new numeric
@attribute r.prev_t_kunst_new numeric
@attribute r.prev_t_suessigkeiten_new numeric
@attribute r.prev_t_dekoration_new numeric
@attribute r.prev_t_reinigung_new numeric
@attribute r.prev_t_beerdigung_new numeric
@attribute r.prev_t_sport_new numeric
@attribute r.prev_t_zoofachgeschaeft_new numeric
@attribute r.prev_t_textilgeschaeft_new numeric
@attribute r.prev_t_hoergeraete_new numeric
@attribute r.prev_t_baumarkt_new numeric
@attribute r.prev_t_leerstand_new numeric
@attribute r.prev_t_medical_new numeric
@attribute r.prev_t_second_hand_new numeric
@attribute r.prev_t_zeitung_new numeric
@attribute r.prev_t_eisenwarenhandlung_new numeric
@attribute r.prev_t_sonstiger_shop_new numeric
@attribute r.prev_t_baudenkmal_new numeric
@attribute r.prev_t_haltestelle_new numeric
@attribute r.prev_t_sonstiges_gebaeude_new numeric
@attribute r.prev_t_sonstiges_gelaende_new numeric
@attribute r.prev_t_sonstiges_denkmal_new numeric
@attribute r.prev_t_sonstiges_tourismus_new numeric
@attribute r.prev_t_sonstiges_sport_new numeric
@attribute r.prev_t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.343795,0.098227,0.294681,0.196454,0.049114,0.687589,0,0.147341,0,0.933157,0,0.049114,0,0,0.147341,0,0.147341,0.049114,0.245568,0.049114,0.049114,0.049114,0.147341,0,0,0.049114,0.049114,0,0,0,0,0,0.098227,0,0,0,0.392908,0.294681,0.049114,0,0,0.540249,0.049114,0.098227,0,0,0.049114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196454,0,0.049114,0,0,0,0.147341,0,0,0.147341,0,0,0,0,0,0,0,0,0,0,0,0,0.196454,0.049114,0,0.049114,0.049114,0.049114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049114,0,0,0,0,0.049114,0,0,0,0,0,0,0.049114,0,0,0,0,0,0.049114,0,0.049114,0,0,0,0,0.098227,0.196454,0.294681,0,0,0,0.049114,0,0.049114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049114,0,0,0.049114,0.049114,0,0,0.049114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540249,0.196454,0,0,0.049114,0,0,negativ
0.091988,0,0.275964,0,0,0.643915,0,0,0,0.275964,0,0.367951,0,0,0.091988,0,0,0.183976,0.091988,0,0,0,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0,0,0.183976,0,0,0.551927,0,0,0,0.091988,0.183976,0,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0.091988,0,0,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0,0,0.091988,0,0,0,0,0,0.183976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0,0,0,0,0,0.091988,0,0,0,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988,0,0,0,0,0.551927,0,0,0,0,0,0,negativ
0.547379,0,0.18246,0.18246,0.243279,0.304099,0,0.243279,0,0.425739,0.06082,0.486559,0,0,0.06082,0,0.486559,0,0.18246,0,0.06082,0.243279,0.243279,0,0,0,0,0,0,0,0,0,0.12164,0,0,0,0.12164,0.06082,0.06082,0,0.12164,0.06082,0.243279,0,0.06082,0.12164,0,0.18246,0.06082,0,0,0,0,0,0,0.06082,0,0,0,0,0,0,0.06082,0.06082,0,0,0,0,0,0.06082,0,0,0.486559,0,0,0,0,0,0,0,0,0,0,0,0,0.18246,0,0,0,0.06082,0.243279,0.06082,0,0,0,0,0,0,0,0,0,0.06082,0,0,0,0,0,0,0,0,0,0,0,0,0.06082,0.06082,0,0,0,0,0,0,0,0,0,0,0.06082,0,0,0,0,0.06082,0,0.06082,0,0,0,0.06082,0,0,0,0.12164,0,0,0,0,0,0,0,0,0,0,0.06082,0.06082,0,0,0.06082,0.06082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12164,0.06082,0,0,0,0.06082,0.06082,0,0,0,0,0,0,0.06082,0.06082,0,0,0.06082,0,0.06082,0,0,0,0,0,0,0,0,0,0.06082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06082,0,0.06082,0.06082,0,0,0,0,0,positiv
0,0,0,0,0,0,0,0.197064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positiv
0.192723,0.038545,0,0,0,0.462535,0,0.038545,0,0.501079,0.038545,0.077089,0,0,0,0,0.192723,0,0,0,0,0,0,0,0,0,0,0.038545,0,0,0,0,0,0,0,0,0,0.385446,0.115634,0,0,0.462535,0.038545,0,0.038545,0.077089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038545,0,0,0,0,0,0.385446,0,0,0,0.077089,0,0,0.038545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038545,0.038545,0.077089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462535,0,0,0,0,0,0,positiv
0,0,0,0,0,0.163399,0,0.245098,0,1.960784,0.163399,1.22549,0,0,0,0,0,0,0,0,0,0,0.163399,0,0,0,0,0,0,0.081699,0,0.081699,0,0,0,0,0,1.797386,0,0,0,0,0.081699,0.081699,0.081699,0.490196,0.081699,0.163399,0.081699,0.081699,0,0.163399,0,0,0,0,0,0,0,0,0,0,0.245098,0,0.081699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081699,0,0,0,0,0,0,0.081699,0,0.081699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081699,0,1.797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081699,0.081699,0.081699,0.326797,0,0,0,0.081699,0,0.081699,0,0.081699,0.081699,0,0.081699,0.081699,0,0,0,0,0,0,0,0,0,0,0,0,0.163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081699,0,0.245098,0,0,0,0.081699,0,0,0,0,negativ
0,0,0.531067,0,0.177022,0.531067,0,0.177022,0,0.354045,0,0.177022,0,0,0,0,0,0.177022,0.354045,0,0,0.177022,0.177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354045,0,0.177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177022,0.354045,0,0,0,0,0,0,0,0,0,0,0,0,0.177022,0,0,0,0,0,0,0,0,0,0.354045,0,0,0,0.177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177022,0,0.354045,0.354045,0,0,0,0,0,negativ
0.243013,0.243013,0.72904,0.243013,0,0.486027,0,0,0,1.215067,0,0,0,0.243013,0,0,0,0.243013,0.486027,0,0,0,0,0,0.243013,0,0,0.243013,0,0,0,0,0,0,0,0,0.243013,0.243013,0,0,0.243013,0.486027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486027,0,0,0,0,0.243013,0,0,0,0,0,0,0,0,0,0,0.243013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243013,0,0,0,0,0,0,0.243013,0.243013,0,0,0,0,0,0,0,0.243013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486027,0.486027,0,0,0,0,0.486027,negativ
0,0,0.381558,0.190779,0,2.289348,0,0.127186,0,0.763116,0,0.063593,0,0,0,0,0,0.063593,0.317965,0,0.063593,0,0,0,0.063593,0,0,0,0,0,0,0,0.063593,0.063593,0,0,0.063593,0.317965,0,0,0,2.289348,0.063593,0.063593,0,0.063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254372,0.063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063593,0,0,0,0,0,0,0,0.254372,0,0,0.063593,0,0,0,0,0,0.063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063593,0,0,0,0,0.063593,0,0,0,0,0,0,0.317965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063593,0.063593,0,0.063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.289348,0.254372,0.063593,0,0,0,0.063593,positiv
0,0,0,0,0,2.529644,0,0,0,1.581028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474308,0.790514,0.158103,0,0.158103,2.529644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316206,0.790514,0,0,0,0,0,0,0.158103,0.158103,0,0,0,0,0,0,0,0,0,0,0,0.158103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529644,0,0,0,0,0,0,negativ
0.139412,0.278823,0.139412,0.557647,0,1.67294,0,0.139412,0,3.34588,0,0.557647,0,0,0.139412,0,0,0,0.139412,0,0.418235,0,0,0,0,0,0,0.278823,0,0,0,0,0.139412,0,0,0,1.533529,1.533529,0,0,0,1.67294,0,0.139412,0,0.418235,0,0,0,0,0,0.139412,0,0,0,0,0,0,0,0,0,0,0,0.278823,0,0,0,0,0,0.139412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139412,0,0,0,0.278823,0,0,0,0,0,0,0,0,0,0,0,0,0.139412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278823,0.139412,0,0,0,0,0,1.254705,1.533529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139412,0,0,0,0,0.278823,0,0,0.139412,0,0,0,0,0,0.139412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67294,0.278823,0,0,0,0,0,positiv
0.153327,0,0,0,0,3.986507,0,0.153327,0,0,0,0,0,0,0,0,0.153327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.986507,0.153327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.986507,0,0,0,0,0,0,negativ
0.05585,0.05585,0.05585,0.335102,0,0.167551,0,0.558503,0,0.670204,0.167551,0.837755,0.05585,0,0.05585,0,0,0,0.05585,0,0,0,0.167551,0,0.05585,0.05585,0,0.05585,0.05585,0.05585,0,0,0.111701,0,0.05585,0,0,0.111701,0.167551,0,0.05585,0,0.390952,0.111701,0.167551,0.111701,0.279252,0.111701,0.05585,0,0.05585,0.167551,0,0,0,0,0,0,0,0,0,0.05585,0.05585,0.335102,0,0,0,0,0,0.05585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05585,0,0,0,0,0,0,0,0,0,0.05585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05585,0,0.05585,0.05585,0.05585,0,0,0.05585,0,0.05585,0.05585,0.05585,0.05585,0,0,0,0,0.05585,0,0,0.111701,0,0,0,0.05585,0,0,0.05585,0.05585,0,0,0,0,0,0.05585,0,0,0,0,0,0,0,0,0,0.111701,0,0,0,0,0,0,0,0.05585,0,0,0,0.05585,0,0.279252,0.167551,0.05585,0.223401,0,0,0.05585,0,0,0.05585,0,0.111701,0,0.05585,0,0,0,0,0,0,0.05585,0,0,0.05585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05585,0,0,0,0,0.05585,0,0,0.05585,0,0.05585,0,0,0.335102,0,0,0,0,0,negativ
0.110607,0,0.110607,0.110607,0,0.110607,0,0.331822,0,1.106072,0,0.331822,0,0,0,0,0,0.110607,0,0,0,0,0,0,0,0,0,0,0,0.110607,0,0,0.110607,0.110607,0,0,0,0.442429,0,0,0,0.110607,0,0.221214,0,0.110607,0.110607,0.110607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553036,0,0.110607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110607,0,0.110607,0,0,0,0,0,0,0,0,0,0.442429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110607,0,0,0,0.110607,0,0,0.110607,0.110607,0,0,0.110607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110607,0.553036,0,0,0.110607,0,0,negativ
0.099256,0.198511,0.496278,0.397022,0,0.297767,0,0.198511,0,5.062035,0,0.992556,0,0,0.099256,0,0,0.297767,0.198511,0,0.099256,0,0.297767,0,0,0,0,0.198511,0,0,0,0,0.297767,0,0,0.099256,2.48139,2.183623,0,0,0.099256,0,0,0.198511,0,0.496278,0.198511,0,0.099256,0,0,0,0,0,0,0.099256,0,0,0,0,0,0,0.099256,0.198511,0,0,0,0,0,0.099256,0,0,0,0,0,0,0,0,0,0,0.198511,0,0,0,0,0.198511,0,0,0.099256,0.099256,0,0,0,0,0,0,0,0,0,0,0.099256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198511,0,0,0,0,0.198511,0,0,0,0,0,0.099256,0.099256,0.099256,0,0,0.099256,2.084367,2.183623,0,0,0,0,0,0,0,0.099256,0,0,0,0,0,0,0,0,0,0,0.198511,0.198511,0,0,0,0,0,0,0,0,0,0,0,0,0.099256,0.099256,0,0,0,0,0,0.198511,0.198511,0.297767,0,0,0,0,0,0,0,0,0,0.099256,0,0,0,0,0,0,0.099256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099256,0,0,0.198511,0,0,0,0,0,positiv
